current timestep: 0.0005
0.825 3.94602e-06
0.875 9.37091e-07
0.925 2.01523e-07
0.975 3.26947e-08
current timestep: 0.017
0.025 0.892016
0.075 0.68379
0.125 0.497171
0.175 0.341718
0.225 0.221384
0.275 0.134845
0.325 0.0770464
0.375 0.0412108
0.425 0.0205962
0.475 0.0096006
0.525 0.00416656
0.575 0.00168058
0.625 0.000628854
0.675 0.000217883
0.725 6.97571e-05
0.775 2.05912e-05
0.825 5.59028e-06
0.875 1.39176e-06
0.925 3.14871e-07
0.975 5.33825e-08
current timestep: 0.0175
0.025 0.893564
0.075 0.688111
0.125 0.503404
0.175 0.348742
0.225 0.228143
0.275 0.140593
0.325 0.081439
0.375 0.044255
0.425 0.02252
0.475 0.0107129
0.525 0.00475617
0.575 0.00196743
0.625 0.000757004
0.675 0.000270452
0.725 8.9549e-05
0.775 2.74242e-05
0.825 7.75076e-06
0.875 2.01609e-06
0.925 4.77952e-07
0.975 8.43272e-08
current timestep: 0.018
0.025 0.895048
0.075 0.69226
0.125 0.509413
0.175 0.355555
0.225 0.234753
0.275 0.146272
0.325 0.085833
0.375 0.0473448
0.425 0.0245056
0.475 0.011883
0.525 0.00538977
0.575 0.00228309
0.625 0.000901779
0.675 0.000331582
0.725 0.000113305
0.775 3.59145e-05
0.825 1.05385e-05
0.875 2.8554e-06
0.925 7.06854e-07
0.975 1.29321e-07
current timestep: 0.0185
0.025 0.896471
0.075 0.696248
0.125 0.515211
0.175 0.362166
0.225 0.241217
0.275 0.151881
0.325 0.0902232
0.375 0.0504746
0.425 0.0265489
0.475 0.0131089
0.525 0.00606708
0.575 0.00262817
0.625 0.001064
0.675 0.000401966
0.725 0.000141482
0.775 4.63173e-05
0.825 1.40771e-05
0.875 3.96231e-06
0.925 1.02106e-06
0.975 1.93099e-07
current timestep: 0.019
0.025 0.897838
0.075 0.700086
0.125 0.52081
0.175 0.368585
0.225 0.24754
0.275 0.157416
0.325 0.094605
0.375 0.0536392
0.425 0.028646
0.475 0.0143885
0.525 0.00678765
0.575 0.00300312
0.625 0.00124443
0.675 0.000482276
0.725 0.000174546
0.775 5.89022e-05
0.825 1.85022e-05
0.875 5.39701e-06
0.925 1.44372e-06
0.975 2.81451e-07
current timestep: 0.0195
0.025 0.899152
0.075 0.703781
0.125 0.52622
0.175 0.374821
0.225 0.253724
0.275 0.162879
0.325 0.0989741
0.375 0.0568337
0.425 0.0307932
0.475 0.0157199
0.525 0.00755092
0.575 0.00340829
0.625 0.00144374
0.675 0.000573161
0.725 0.000212963
0.775 7.39509e-05
0.825 2.39611e-05
0.875 7.22739e-06
0.925 2.00192e-06
0.975 4.01323e-07
current timestep: 0.02
0.025 0.900417
0.075 0.707343
0.125 0.531452
0.175 0.380881
0.225 0.259774
0.275 0.168267
0.325 0.103327
0.375 0.0600537
0.425 0.0329866
0.475 0.0171007
0.525 0.00835618
0.575 0.0038439
0.625 0.00166253
0.675 0.000675236
0.725 0.0002572
0.775 9.17554e-05
0.825 3.06124e-05
0.875 9.52905e-06
0.925 2.7269e-06
0.975 5.60914e-07
current timestep: 0.0205
0.025 0.901635
0.075 0.71078
0.125 0.536516
0.175 0.386774
0.225 0.265694
0.275 0.17358
0.325 0.10766
0.375 0.0632949
0.425 0.0352229
0.475 0.018529
0.525 0.00920263
0.575 0.00431008
0.625 0.00190135
0.675 0.000789088
0.725 0.000307718
0.775 0.000112616
0.825 3.86243e-05
0.875 1.23853e-05
0.925 3.65413e-06
0.975 7.69745e-07
current timestep: 0.021
0.025 0.90281
0.075 0.714098
0.125 0.541421
0.175 0.392507
0.225 0.271488
0.275 0.178819
0.325 0.111971
0.375 0.0665536
0.425 0.0374985
0.475 0.0200025
0.525 0.0100894
0.575 0.00480685
0.625 0.00216064
0.675 0.000915266
0.725 0.000364972
0.775 0.000136838
0.825 4.81748e-05
0.875 1.58869e-05
0.925 4.82348e-06
0.975 1.03872e-06
current timestep: 0.0215
0.025 0.903944
0.075 0.717305
0.125 0.546173
0.175 0.398086
0.225 0.277158
0.275 0.183983
0.325 0.116257
0.375 0.0698261
0.425 0.0398103
0.475 0.0215191
0.525 0.0110155
0.575 0.00533412
0.625 0.00244081
0.675 0.00105428
0.725 0.000429404
0.775 0.000164732
0.825 5.94499e-05
0.875 2.01318e-05
0.925 6.2792e-06
0.975 1.38019e-06
current timestep: 0.022
0.025 0.905038
0.075 0.720406
0.125 0.550782
0.175 0.403518
0.225 0.282708
0.275 0.189073
0.325 0.120516
0.375 0.0731092
0.425 0.0421552
0.475 0.0230766
0.525 0.0119799
0.575 0.00589173
0.625 0.00274216
0.675 0.00120661
0.725 0.000501445
0.775 0.00019661
0.825 7.26427e-05
0.875 2.52249e-05
0.925 8.06991e-06
0.975 1.80792e-06
current timestep: 0.0225
0.025 0.906097
0.075 0.723408
0.125 0.555254
0.175 0.408809
0.225 0.288143
0.275 0.194089
0.325 0.124746
0.375 0.0763998
0.425 0.0445303
0.475 0.024673
0.525 0.0129816
0.575 0.00647946
0.625 0.00306497
0.675 0.00137269
0.725 0.000581511
0.775 0.000232784
0.825 8.79526e-05
0.875 3.12774e-05
0.925 1.02485e-05
0.975 2.33715e-06
current timestep: 0.023
0.025 0.90712
0.075 0.726315
0.125 0.559596
0.175 0.413965
0.225 0.293465
0.275 0.199031
0.325 0.128945
0.375 0.0796952
0.425 0.0469327
0.475 0.0263062
0.525 0.0140195
0.575 0.007097
0.625 0.00340941
0.675 0.00155291
0.725 0.000670001
0.775 0.000273563
0.825 0.000105584
0.875 3.84067e-05
0.925 1.2872e-05
0.975 2.98456e-06
current timestep: 0.0235
0.025 0.908111
0.075 0.729132
0.125 0.563813
0.175 0.418991
0.225 0.298678
0.275 0.203901
0.325 0.133113
0.375 0.0829927
0.425 0.0493599
0.475 0.0279742
0.525 0.0150923
0.575 0.00774397
0.625 0.00377563
0.675 0.00174763
0.725 0.000767295
0.775 0.000319255
0.825 0.000125744
0.875 4.67352e-05
0.925 1.60015e-05
0.975 3.76823e-06
current timestep: 0.024
0.025 0.909071
0.075 0.731864
0.125 0.567913
0.175 0.423893
0.225 0.303785
0.275 0.208699
0.325 0.137246
0.375 0.0862901
0.425 0.0518093
0.475 0.0296749
0.525 0.016199
0.575 0.00841997
0.625 0.0041637
0.675 0.00195716
0.725 0.000873754
0.775 0.000370161
0.825 0.000148644
0.875 5.63902e-05
0.925 1.97016e-05
0.975 4.70758e-06
current timestep: 0.0245
0.025 0.910001
0.075 0.734515
0.125 0.571899
0.175 0.428675
0.225 0.30879
0.275 0.213426
0.325 0.141345
0.375 0.0895852
0.425 0.0542786
0.475 0.0314066
0.525 0.0173384
0.575 0.00912453
0.625 0.00457364
0.675 0.00218179
0.725 0.000989716
0.775 0.000426576
0.825 0.000174497
0.875 6.75033e-05
0.925 2.40405e-05
0.975 5.82334e-06
current timestep: 0.025
0.025 0.910904
0.075 0.737089
0.125 0.575778
0.175 0.433343
0.225 0.313694
0.275 0.218082
0.325 0.145409
0.375 0.0928759
0.425 0.0567655
0.475 0.0331674
0.525 0.0185093
0.575 0.00985712
0.625 0.00500545
0.675 0.00242174
0.725 0.0011155
0.775 0.000488788
0.825 0.000203514
0.875 8.02095e-05
0.925 2.90896e-05
0.975 7.13744e-06
current timestep: 0.0255
0.025 0.911779
0.075 0.73959
0.125 0.579553
0.175 0.4379
0.225 0.318501
0.275 0.22267
0.325 0.149437
0.375 0.0961606
0.425 0.059268
0.475 0.0349554
0.525 0.0197105
0.575 0.0106172
0.625 0.00545904
0.675 0.00267724
0.725 0.00125141
0.775 0.000557076
0.825 0.000235908
0.875 9.46464e-05
0.925 3.49232e-05
0.975 8.6729e-06
current timestep: 0.026
0.025 0.91263
0.075 0.74202
0.125 0.58323
0.175 0.442351
0.225 0.323215
0.275 0.22719
0.325 0.153429
0.375 0.0994374
0.425 0.061784
0.475 0.0367689
0.525 0.0209408
0.575 0.0114042
0.625 0.00593432
0.675 0.00294843
0.725 0.00139771
0.775 0.000631709
0.825 0.000271889
0.875 0.000110954
0.925 4.16178e-05
0.975 1.04538e-05
current timestep: 0.0265
0.025 0.913456
0.075 0.744384
0.125 0.586812
0.175 0.446699
0.225 0.327837
0.275 0.231643
0.325 0.157383
0.375 0.102705
0.425 0.0643116
0.475 0.0386063
0.525 0.0221991
0.575 0.0122176
0.625 0.00643112
0.675 0.00323546
0.725 0.00155465
0.775 0.000712945
0.825 0.000311666
0.875 0.000129274
0.925 4.92522e-05
0.975 1.25051e-05
current timestep: 0.027
0.025 0.914259
0.075 0.746684
0.125 0.590304
0.175 0.450949
0.225 0.332371
0.275 0.236029
0.325 0.161299
0.375 0.105962
0.425 0.0668492
0.475 0.0404659
0.525 0.0234842
0.575 0.0130566
0.625 0.00694928
0.675 0.00353843
0.725 0.00172247
